Route_ID,Origin,Destination,Distance_km,Traffic_Level,Fuel_Consumption_L,Transportation_Cost,Delivery_Time_Min,On_Time_Delivery,Vehicle_Type,Weather_Condition,Road_Condition,Real_Time_Adjustment
R3109,Warehouse_A,City_W,372.44,High,42.94,3622.34,255.32,Yes,Van,Clear,Poor,Yes
R3110,Warehouse_B,City_Z,386.35,Low,17.63,1827.53,59.51,No,Truck,Snowy,Good,Yes
R3111,Warehouse_A,City_Y,252.31,Low,51.6,655.41,852.26,Yes,Van,Clear,Poor,No
R3112,Warehouse_C,City_Z,156.08,Medium,10.35,1123.33,346.62,Yes,EV,Clear,Poor,No
R3113,Warehouse_B,City_Y,487.0,Low,6.56,4330.93,690.66,Yes,Bike,Snowy,Poor,Yes
R3114,Warehouse_D,City_W,333.36,Medium,52.94,4293.79,949.16,No,Truck,Foggy,Average,No
R3115,Warehouse_B,City_Z,207.08,Medium,26.29,4760.23,578.04,Yes,EV,Rainy,Poor,No
R3116,Warehouse_A,City_X,143.83,Medium,11.35,426.14,415.23,Yes,Bike,Clear,Average,No
R3117,Warehouse_A,City_X,366.9,Low,43.54,2707.2,290.23,Yes,EV,Snowy,Good,Yes
R3118,Warehouse_B,City_Z,124.88,Medium,91.68,3260.98,936.02,Yes,Truck,Clear,Poor,Yes
R3119,Warehouse_D,City_W,90.0,High,72.97,3567.75,691.61,Yes,EV,Rainy,Average,No
R3120,Warehouse_D,City_W,267.27,Low,81.93,3237.12,675.32,Yes,Truck,Rainy,Average,Yes
R3121,Warehouse_D,City_X,148.54,Medium,87.45,3861.56,443.37,No,EV,Rainy,Average,No
R3122,Warehouse_A,City_Z,316.31,Low,97.32,1829.38,849.7,No,Bike,Clear,Poor,Yes
R3123,Warehouse_B,City_W,63.38,Low,76.8,938.19,722.26,Yes,Bike,Foggy,Good,No
R3124,Warehouse_C,City_X,329.2,Medium,61.62,1062.69,304.69,Yes,Bike,Foggy,Average,Yes
R3125,Warehouse_A,City_Y,145.23,Low,37.81,109.29,611.59,Yes,Van,Foggy,Poor,Yes
R3126,Warehouse_D,City_Z,5.12,Low,19.8,1784.09,447.29,Yes,EV,Snowy,Average,No
R3127,Warehouse_B,City_Y,67.83,Low,69.29,504.13,36.39,No,EV,Foggy,Average,Yes
R3128,Warehouse_D,City_Y,467.14,Medium,99.51,1641.37,813.39,Yes,Bike,Foggy,Poor,Yes
R3129,Warehouse_C,City_W,434.34,Medium,47.8,3159.64,149.15,No,Truck,Rainy,Average,Yes
R3130,Warehouse_D,City_W,120.64,Low,72.92,4477.67,524.66,No,Van,Snowy,Average,Yes
R3131,Warehouse_D,City_W,390.29,Medium,50.52,4206.05,356.14,Yes,EV,Rainy,Poor,Yes
R3132,Warehouse_C,City_Z,306.24,Low,44.33,1300.74,361.83,Yes,EV,Clear,Good,No
R3133,Warehouse_B,City_Y,485.6,Medium,42.21,713.71,493.04,Yes,Van,Clear,Good,No
R3134,Warehouse_A,City_Z,189.93,Medium,51.45,1005.71,997.11,Yes,Van,Rainy,Good,No
R3135,Warehouse_B,City_W,342.32,Medium,37.96,4856.38,426.13,Yes,Bike,Snowy,Good,Yes
R3136,Warehouse_C,City_Y,36.45,High,75.38,2769.9,206.86,No,Van,Foggy,Poor,Yes
R3137,Warehouse_D,City_Z,201.14,High,87.68,953.39,625.2,Yes,Bike,Foggy,Poor,No
R3138,Warehouse_B,City_Z,482.09,Low,88.52,4211.69,259.2,Yes,Van,Snowy,Good,No
R3139,Warehouse_A,City_X,271.8,High,24.31,2006.2,132.38,Yes,Van,Foggy,Poor,No
R3140,Warehouse_C,City_Z,147.5,Low,89.8,4501.15,78.67,Yes,EV,Foggy,Good,Yes
R3141,Warehouse_B,City_W,64.53,High,35.47,1340.35,52.19,Yes,Bike,Rainy,Average,No
R3142,Warehouse_A,City_Z,353.25,Low,32.31,1996.45,448.23,Yes,Van,Clear,Average,Yes
R3143,Warehouse_C,City_Y,324.2,Low,73.22,2549.49,443.92,Yes,Van,Snowy,Average,Yes
R3144,Warehouse_A,City_Z,190.1,Low,31.86,4468.45,209.98,Yes,EV,Snowy,Good,No
R3145,Warehouse_C,City_X,475.72,Low,7.19,4350.35,790.5,Yes,Truck,Foggy,Average,Yes
R3146,Warehouse_D,City_Y,15.99,Medium,38.61,2893.06,155.39,Yes,EV,Foggy,Good,Yes
R3147,Warehouse_B,City_Y,155.34,High,72.7,1147.79,917.86,Yes,Bike,Clear,Poor,No
R3148,Warehouse_A,City_X,460.93,Medium,34.04,2046.62,599.95,No,Truck,Snowy,Average,No
R3149,Warehouse_C,City_W,163.86,Medium,63.7,4879.38,56.79,Yes,Van,Rainy,Average,No
R3150,Warehouse_A,City_Y,129.87,Medium,66.69,3058.48,964.08,Yes,Bike,Clear,Average,Yes
R3151,Warehouse_A,City_W,269.44,Low,73.91,3916.43,328.7,Yes,Truck,Rainy,Poor,Yes
R3152,Warehouse_B,City_Y,412.78,Low,89.92,2276.83,466.48,Yes,Bike,Clear,Good,Yes
R3153,Warehouse_D,City_Y,56.06,Low,44.39,2683.44,305.74,Yes,EV,Rainy,Average,No
R3154,Warehouse_A,City_W,471.8,Low,18.31,2173.32,736.57,Yes,Truck,Rainy,Average,Yes
R3155,Warehouse_C,City_Y,398.56,Low,33.25,3529.46,501.11,No,Truck,Rainy,Good,Yes
R3156,Warehouse_C,City_W,94.72,Low,44.35,4264.78,158.4,Yes,Truck,Snowy,Average,Yes
R3157,Warehouse_D,City_X,357.44,Low,71.96,2561.45,131.08,Yes,Van,Foggy,Average,Yes
R3158,Warehouse_C,City_W,195.55,Low,3.29,2430.29,733.61,Yes,EV,Snowy,Average,No
R3159,Warehouse_D,City_X,204.14,High,32.95,1734.42,259.97,Yes,Truck,Rainy,Good,Yes
R3160,Warehouse_C,City_Y,392.73,Low,78.42,926.63,163.66,No,Bike,Foggy,Average,No
R3161,Warehouse_B,City_W,481.58,Medium,67.74,4699.28,514.44,Yes,Van,Rainy,Poor,Yes
R3162,Warehouse_A,City_Y,67.69,Medium,73.71,1614.59,808.68,Yes,EV,Clear,Good,Yes
R3163,Warehouse_B,City_W,213.21,Medium,81.56,4013.42,300.42,Yes,EV,Foggy,Average,No
R3164,Warehouse_A,City_X,243.07,Low,78.76,3590.97,298.14,Yes,EV,Snowy,Poor,No
R3165,Warehouse_A,City_X,191.27,Low,68.85,3965.04,838.86,Yes,EV,Rainy,Poor,No
R3166,Warehouse_A,City_W,184.78,Low,45.09,4687.0,173.4,Yes,Van,Foggy,Poor,No
R3167,Warehouse_B,City_X,30.87,Low,98.39,3135.69,628.23,Yes,EV,Snowy,Poor,Yes
R3168,Warehouse_A,City_Y,344.34,Low,57.77,4494.85,956.36,No,Bike,Clear,Poor,Yes
R3169,Warehouse_B,City_Y,220.93,Medium,21.87,880.1,846.06,No,Bike,Rainy,Average,Yes
R3170,Warehouse_D,City_Z,101.42,Medium,30.7,3152.23,89.96,Yes,Bike,Snowy,Poor,No
R3171,Warehouse_C,City_X,408.94,Medium,69.97,3872.76,340.31,No,Truck,Foggy,Good,Yes
R3172,Warehouse_C,City_Y,402.27,Medium,92.62,1394.62,168.1,Yes,EV,Clear,Average,Yes
R3173,Warehouse_A,City_W,245.76,Low,19.51,3716.73,950.76,Yes,Bike,Rainy,Average,No
R3174,Warehouse_B,City_X,152.73,High,10.07,3903.46,986.36,Yes,EV,Snowy,Poor,Yes
R3175,Warehouse_C,City_Y,320.86,Low,88.39,4164.38,257.94,Yes,Van,Clear,Poor,Yes
R3176,Warehouse_B,City_X,147.64,Medium,91.7,1598.77,679.61,Yes,Bike,Clear,Average,Yes
R3177,Warehouse_B,City_W,121.82,Medium,29.09,3423.95,846.38,Yes,Truck,Snowy,Good,No
R3178,Warehouse_A,City_Y,366.6,Medium,38.97,1556.05,256.67,Yes,Truck,Rainy,Average,No
R3179,Warehouse_C,City_Z,24.96,Low,66.7,3708.25,212.05,Yes,Van,Snowy,Average,Yes
R3180,Warehouse_A,City_Z,51.91,Medium,34.33,2341.72,40.87,Yes,Bike,Clear,Poor,Yes
R3181,Warehouse_A,City_X,8.36,Low,87.96,3007.84,429.6,Yes,Van,Clear,Good,Yes
R3182,Warehouse_C,City_W,80.71,Low,12.54,2108.41,902.45,Yes,Truck,Foggy,Poor,Yes
R3183,Warehouse_C,City_Y,39.15,Low,5.72,851.82,905.89,Yes,Truck,Rainy,Poor,Yes
R3184,Warehouse_D,City_W,497.92,Low,22.43,931.25,153.91,Yes,EV,Snowy,Poor,Yes
R3185,Warehouse_D,City_Y,147.96,Medium,30.04,433.97,228.22,Yes,Van,Rainy,Poor,No
R3186,Warehouse_B,City_X,78.89,High,13.07,3109.46,425.81,No,Truck,Rainy,Good,Yes
R3187,Warehouse_C,City_Y,124.29,Low,8.44,4250.76,787.21,Yes,Bike,Clear,Poor,No
R3188,Warehouse_D,City_W,468.38,High,76.05,153.14,623.5,Yes,Bike,Foggy,Poor,Yes
R3189,Warehouse_B,City_W,262.48,High,18.1,377.89,528.43,Yes,Truck,Snowy,Good,Yes
R3190,Warehouse_B,City_X,185.58,High,91.56,2314.46,604.17,Yes,Van,Snowy,Average,Yes
R3191,Warehouse_B,City_W,437.33,High,38.06,3701.72,123.31,Yes,Van,Foggy,Poor,No
R3192,Warehouse_D,City_Y,200.52,Low,67.72,830.65,493.33,Yes,Bike,Foggy,Average,No
R3193,Warehouse_C,City_X,170.83,Low,24.09,1394.67,992.3,Yes,Truck,Clear,Poor,Yes
R3194,Warehouse_A,City_Y,107.6,Medium,25.55,1198.43,115.79,Yes,Bike,Clear,Poor,Yes
R3195,Warehouse_B,City_W,192.01,Medium,58.32,2025.3,533.67,Yes,Van,Snowy,Good,No
R3196,Warehouse_D,City_X,161.76,High,56.94,1163.74,316.78,No,Truck,Foggy,Good,No
R3197,Warehouse_D,City_Y,340.27,High,77.34,1795.36,553.72,Yes,Bike,Rainy,Average,No
R3198,Warehouse_A,City_W,148.34,Medium,76.27,3656.29,586.6,Yes,Truck,Rainy,Poor,Yes
R3199,Warehouse_A,City_W,290.71,Low,67.73,3074.5,590.15,Yes,EV,Foggy,Good,No
R3200,Warehouse_D,City_Z,37.62,Low,46.01,451.85,856.64,No,Bike,Snowy,Poor,Yes
R3201,Warehouse_C,City_W,99.69,Low,89.28,3206.84,408.05,Yes,Bike,Rainy,Poor,Yes
R3202,Warehouse_A,City_Y,206.67,Medium,63.01,2411.53,530.86,Yes,EV,Rainy,Average,Yes
R3203,Warehouse_D,City_X,468.79,Medium,99.04,4676.1,40.6,Yes,Van,Foggy,Poor,Yes
R3204,Warehouse_A,City_Z,191.74,High,82.3,1482.06,795.86,No,Bike,Clear,Good,Yes
R3205,Warehouse_C,City_W,333.72,Medium,6.34,3644.52,281.7,Yes,Bike,Rainy,Average,Yes
R3206,Warehouse_B,City_W,131.27,High,33.42,3667.76,822.06,Yes,Van,Clear,Good,Yes
R3207,Warehouse_A,City_W,67.88,Medium,58.04,1146.43,287.67,No,Truck,Rainy,Average,No
R3208,Warehouse_C,City_Y,33.98,High,72.7,4520.96,40.46,No,EV,Snowy,Average,No
R3209,Warehouse_D,City_Z,156.18,Low,55.93,2481.36,180.19,Yes,Van,Clear,Poor,Yes
R3210,Warehouse_A,City_Y,83.04,High,79.04,3410.47,986.11,No,Truck,Snowy,Average,Yes
R3211,Warehouse_A,City_Z,91.14,Medium,29.7,771.99,340.21,Yes,EV,Clear,Average,Yes
R3212,Warehouse_D,City_X,381.58,Low,20.02,1326.13,135.56,Yes,Truck,Foggy,Poor,Yes
R3213,Warehouse_B,City_Y,12.84,Low,7.28,2951.23,145.2,Yes,Bike,Foggy,Average,Yes
R3214,Warehouse_D,City_Y,281.12,High,58.18,1629.18,331.03,Yes,EV,Rainy,Average,Yes
R3215,Warehouse_A,City_X,192.83,Low,69.48,2523.48,66.52,Yes,Truck,Snowy,Good,Yes
R3216,Warehouse_D,City_Z,255.74,Medium,33.96,1901.33,526.14,No,EV,Clear,Good,No
R3217,Warehouse_C,City_W,283.6,Low,62.13,3220.74,237.33,Yes,Truck,Snowy,Poor,No
R3218,Warehouse_D,City_X,160.12,Medium,7.11,2461.37,533.73,Yes,Truck,Snowy,Average,No
R3219,Warehouse_A,City_W,151.08,High,11.73,72.82,166.54,Yes,Bike,Rainy,Poor,Yes
R3220,Warehouse_D,City_W,368.03,Low,70.77,3265.92,446.96,Yes,Van,Foggy,Poor,No
R3221,Warehouse_B,City_X,436.28,Medium,38.07,2139.5,609.98,Yes,EV,Clear,Poor,Yes
R3222,Warehouse_D,City_Z,100.33,High,67.79,1741.41,90.14,No,Bike,Rainy,Good,Yes
R3223,Warehouse_B,City_W,53.32,Medium,83.51,516.03,416.79,Yes,EV,Snowy,Poor,No
R3224,Warehouse_C,City_X,449.41,High,85.56,1140.83,323.45,Yes,Van,Foggy,Average,No
R3225,Warehouse_B,City_Y,178.2,Medium,18.87,1157.67,263.15,Yes,Bike,Foggy,Good,No
R3226,Warehouse_D,City_Y,277.9,Low,49.66,4680.08,616.4,Yes,Van,Clear,Good,Yes
R3227,Warehouse_A,City_Y,182.97,Medium,73.92,2190.94,600.89,Yes,Bike,Foggy,Good,No
R3228,Warehouse_B,City_X,67.27,Medium,77.85,258.23,641.78,Yes,Bike,Snowy,Average,No
R3229,Warehouse_C,City_Y,296.72,Low,78.9,737.14,184.12,Yes,Bike,Foggy,Poor,Yes
R3230,Warehouse_B,City_W,264.94,Low,24.36,441.21,307.14,Yes,Bike,Snowy,Poor,Yes
R3231,Warehouse_B,City_Y,105.48,Low,20.87,2964.9,233.39,Yes,Truck,Clear,Good,Yes
R3232,Warehouse_B,City_Y,228.68,Medium,59.82,973.78,554.29,Yes,EV,Snowy,Good,Yes
R3233,Warehouse_C,City_W,399.49,High,74.63,2517.86,477.23,Yes,Truck,Foggy,Poor,No
R3234,Warehouse_D,City_Y,297.26,Low,33.28,1881.81,350.38,No,Truck,Foggy,Average,Yes
R3235,Warehouse_B,City_W,52.97,Medium,12.26,4029.19,792.43,Yes,Truck,Clear,Good,No
R3236,Warehouse_B,City_Y,276.27,High,72.24,1636.42,121.15,Yes,Bike,Clear,Good,No
R3237,Warehouse_A,City_W,352.86,Low,31.37,2318.41,975.65,Yes,Bike,Foggy,Average,Yes
R3238,Warehouse_C,City_Y,397.39,Medium,18.3,3620.36,143.05,Yes,Van,Clear,Good,Yes
R3239,Warehouse_B,City_W,316.41,High,16.48,2195.09,779.88,Yes,EV,Snowy,Average,Yes
R3240,Warehouse_C,City_X,80.57,High,32.86,3976.42,387.18,Yes,Van,Rainy,Poor,Yes
R3241,Warehouse_B,City_W,356.54,Low,60.08,3325.34,869.3,Yes,Van,Snowy,Poor,Yes
R3242,Warehouse_D,City_Y,340.28,Low,37.12,2082.12,101.94,Yes,EV,Snowy,Good,Yes
R3243,Warehouse_D,City_Y,17.09,Low,4.02,2544.71,393.48,Yes,EV,Clear,Poor,No
R3244,Warehouse_B,City_Z,208.82,Medium,11.5,4837.66,355.38,Yes,Van,Rainy,Average,No
R3245,Warehouse_D,City_W,169.81,Medium,30.47,3324.98,993.36,Yes,Van,Foggy,Good,No
R3246,Warehouse_B,City_X,336.36,Medium,66.65,4529.73,985.98,Yes,Van,Clear,Average,No
R3247,Warehouse_D,City_W,111.99,Low,11.65,934.85,214.11,No,Bike,Snowy,Poor,No
R3248,Warehouse_A,City_W,297.48,Low,56.94,2442.02,641.05,Yes,EV,Rainy,Poor,Yes
R3249,Warehouse_A,City_X,457.04,Medium,13.75,4547.88,549.45,Yes,EV,Clear,Poor,Yes
R3250,Warehouse_A,City_W,399.91,Medium,22.74,1646.93,179.74,Yes,Truck,Snowy,Good,No
R3251,Warehouse_C,City_X,461.12,Medium,18.87,4839.94,192.75,Yes,Bike,Snowy,Average,No
R3252,Warehouse_C,City_X,489.36,Medium,8.59,530.53,989.57,Yes,Bike,Foggy,Good,Yes
R3253,Warehouse_A,City_W,10.28,Low,67.79,4518.22,469.15,Yes,EV,Foggy,Poor,Yes
R3254,Warehouse_C,City_W,313.26,Low,47.41,2253.8,152.03,Yes,Bike,Rainy,Poor,Yes
R3255,Warehouse_D,City_Y,209.36,Low,83.44,415.03,238.35,Yes,Van,Snowy,Good,Yes
R3256,Warehouse_B,City_Y,430.63,Low,11.69,4403.63,290.3,No,EV,Snowy,Average,Yes
R3257,Warehouse_B,City_Z,129.65,Low,16.18,1297.1,525.59,No,EV,Foggy,Poor,Yes
R3258,Warehouse_B,City_Z,490.61,Low,32.03,160.14,355.48,Yes,Bike,Snowy,Average,No
R3259,Warehouse_A,City_W,308.79,Low,77.05,722.25,471.36,Yes,EV,Foggy,Poor,No
R3260,Warehouse_C,City_X,397.8,Low,31.96,3312.62,191.5,Yes,Bike,Snowy,Good,No
R3261,Warehouse_D,City_Z,47.37,Medium,42.03,4890.17,346.93,Yes,Bike,Foggy,Poor,Yes
R3262,Warehouse_D,City_W,95.81,Low,31.56,601.74,98.21,No,Bike,Foggy,Good,Yes
R3263,Warehouse_A,City_Z,380.41,Medium,9.86,2336.64,893.02,Yes,Van,Rainy,Good,Yes
R3264,Warehouse_D,City_X,15.88,Medium,94.06,944.15,222.79,Yes,Bike,Snowy,Good,No
R3265,Warehouse_D,City_W,409.35,Medium,55.76,3737.93,764.19,Yes,Bike,Snowy,Poor,Yes
R3266,Warehouse_D,City_X,11.9,High,79.21,634.39,369.07,Yes,Truck,Foggy,Average,Yes
R3267,Warehouse_D,City_W,330.27,Low,66.52,1237.22,490.17,Yes,Truck,Snowy,Average,Yes
R3268,Warehouse_C,City_Z,185.72,Medium,52.4,1022.21,312.52,No,Van,Foggy,Poor,Yes
R3269,Warehouse_D,City_Y,307.69,High,10.79,2784.97,705.55,Yes,Van,Rainy,Good,Yes
R3270,Warehouse_B,City_Z,349.54,High,64.99,4372.26,849.21,Yes,Bike,Rainy,Average,No
R3271,Warehouse_A,City_Z,174.53,Low,17.23,2579.9,307.68,Yes,Truck,Foggy,Average,Yes
R3272,Warehouse_C,City_Y,58.44,Low,42.61,338.31,264.95,Yes,Van,Clear,Poor,Yes
R3273,Warehouse_D,City_Y,39.47,Low,63.65,2838.78,691.0,Yes,EV,Rainy,Good,Yes
R3274,Warehouse_C,City_W,296.52,Medium,78.66,3997.73,219.3,Yes,EV,Snowy,Average,No
R3275,Warehouse_D,City_W,262.72,Medium,69.13,704.17,650.64,No,Bike,Foggy,Poor,Yes
R3276,Warehouse_B,City_X,372.39,Low,67.81,409.92,121.6,Yes,Truck,Foggy,Poor,No
R3277,Warehouse_A,City_X,257.32,Medium,16.61,979.65,631.53,No,EV,Rainy,Good,Yes
R3278,Warehouse_D,City_Z,214.11,Medium,35.92,3743.13,528.0,Yes,Truck,Foggy,Poor,Yes
R3279,Warehouse_D,City_Y,202.05,Medium,6.21,2978.82,140.49,No,Van,Rainy,Good,Yes
R3280,Warehouse_D,City_X,18.09,High,72.51,2725.94,659.63,Yes,Truck,Foggy,Average,Yes
R3281,Warehouse_D,City_Z,171.1,Medium,95.35,1284.93,463.16,Yes,Bike,Rainy,Poor,No
R3282,Warehouse_A,City_Y,488.13,Low,27.88,1694.57,240.6,No,Truck,Snowy,Average,No
R3283,Warehouse_A,City_W,437.41,Medium,10.59,4831.13,372.78,Yes,EV,Clear,Good,No
R3284,Warehouse_B,City_Z,168.04,Low,48.61,1241.09,507.34,No,Truck,Clear,Good,Yes
R3285,Warehouse_A,City_W,295.96,Medium,85.96,4513.14,118.81,Yes,Truck,Clear,Good,Yes
R3286,Warehouse_D,City_X,424.41,High,56.09,2923.63,958.88,No,Truck,Clear,Poor,No
R3287,Warehouse_B,City_X,223.43,High,6.58,660.32,675.6,Yes,Van,Rainy,Poor,Yes
R3288,Warehouse_B,City_Y,13.89,Medium,97.48,2363.2,129.46,Yes,Bike,Foggy,Poor,No
R3289,Warehouse_B,City_Z,41.88,Low,83.21,4745.32,828.18,Yes,EV,Clear,Average,No
R3290,Warehouse_D,City_W,257.64,Low,14.9,2121.9,342.88,Yes,EV,Foggy,Average,Yes
R3291,Warehouse_C,City_Y,484.87,Medium,92.34,4323.76,608.9,No,Truck,Rainy,Poor,Yes
R3292,Warehouse_D,City_X,348.14,Low,46.17,1319.32,298.83,Yes,Truck,Rainy,Average,No
R3293,Warehouse_A,City_X,40.1,Medium,38.45,2876.06,741.4,No,Van,Clear,Good,Yes
R3294,Warehouse_A,City_Z,98.73,Low,47.18,4227.07,731.32,Yes,Bike,Snowy,Poor,Yes
R3295,Warehouse_D,City_W,386.8,Low,83.79,4607.41,565.48,No,EV,Clear,Good,Yes
R3296,Warehouse_D,City_Z,421.51,Low,66.63,2454.83,263.7,Yes,Bike,Foggy,Good,Yes
R3297,Warehouse_B,City_W,310.76,High,7.81,3216.46,276.09,Yes,EV,Clear,Good,No
R3298,Warehouse_D,City_W,323.99,Medium,95.85,64.75,401.38,Yes,Truck,Rainy,Average,Yes
R3299,Warehouse_B,City_Z,19.03,Low,16.48,1303.46,170.66,No,Van,Rainy,Good,No
R3300,Warehouse_A,City_Y,415.12,Low,75.07,1429.62,357.53,Yes,Van,Foggy,Average,No
R3301,Warehouse_B,City_Z,395.2,Medium,64.34,512.79,693.82,Yes,Truck,Foggy,Good,Yes
R3302,Warehouse_D,City_Z,133.22,Low,20.38,1434.49,835.92,Yes,Truck,Foggy,Poor,No
R3303,Warehouse_A,City_X,355.79,Medium,18.73,1639.55,352.6,Yes,Truck,Clear,Good,Yes
R3304,Warehouse_C,City_X,111.35,High,87.29,4845.39,256.58,No,Bike,Clear,Good,No
R3305,Warehouse_B,City_Z,24.96,Medium,43.13,3359.58,837.66,Yes,Truck,Snowy,Poor,No
R3306,Warehouse_A,City_Z,104.56,Medium,66.15,2158.73,893.98,Yes,Bike,Foggy,Average,Yes
R3307,Warehouse_B,City_X,93.42,Medium,51.4,4940.87,427.72,No,Truck,Snowy,Poor,No
R3308,Warehouse_A,City_W,172.19,High,73.28,808.5,56.1,Yes,Van,Snowy,Good,Yes
R3309,Warehouse_A,City_Z,212.13,High,48.97,2406.45,704.11,No,Bike,Rainy,Good,No
R3310,Warehouse_B,City_Y,256.73,Medium,30.16,3252.96,790.51,Yes,Van,Snowy,Average,No
R3311,Warehouse_C,City_Y,240.99,Low,37.61,325.12,47.48,No,Truck,Rainy,Good,No
R3312,Warehouse_A,City_Y,138.98,Medium,86.19,3599.14,607.18,Yes,Truck,Foggy,Good,Yes
R3313,Warehouse_A,City_Z,19.44,Low,47.87,544.34,600.72,Yes,EV,Rainy,Average,No
R3314,Warehouse_A,City_W,304.53,Medium,22.92,744.4,397.35,Yes,Bike,Foggy,Average,No
R3315,Warehouse_C,City_W,200.89,Medium,93.59,840.46,757.27,Yes,Bike,Clear,Average,Yes
R3316,Warehouse_C,City_X,152.84,Low,80.07,4648.0,445.33,Yes,Bike,Snowy,Average,Yes
R3317,Warehouse_D,City_Z,434.14,Low,7.46,3432.02,686.47,Yes,Bike,Foggy,Good,Yes
R3318,Warehouse_B,City_W,374.64,Medium,99.9,3294.37,531.6,Yes,Van,Clear,Average,Yes
R3319,Warehouse_C,City_Z,429.59,High,70.1,2799.69,271.01,Yes,Bike,Clear,Average,Yes
R3320,Warehouse_B,City_X,250.02,Medium,17.71,1499.39,618.31,No,Van,Foggy,Good,Yes
R3321,Warehouse_D,City_X,69.81,Medium,25.24,3123.4,744.8,Yes,Truck,Rainy,Average,No
R3322,Warehouse_B,City_X,349.63,Low,69.86,2080.24,974.69,Yes,Van,Foggy,Good,No
R3323,Warehouse_C,City_Y,107.01,Medium,78.42,769.81,398.71,Yes,Bike,Snowy,Average,No
R3324,Warehouse_B,City_Z,223.41,Medium,25.43,3463.51,92.54,Yes,Van,Clear,Average,No
R3325,Warehouse_C,City_X,37.18,Medium,27.18,691.43,988.33,Yes,Bike,Rainy,Poor,Yes
R3326,Warehouse_B,City_Z,413.53,Low,32.1,993.81,635.09,No,Van,Foggy,Good,Yes
R3327,Warehouse_C,City_Y,67.34,Medium,60.61,4097.61,948.06,No,EV,Foggy,Average,No
R3328,Warehouse_C,City_Y,452.03,Low,18.84,3317.58,130.71,Yes,Bike,Clear,Poor,No
R3329,Warehouse_B,City_X,432.79,Low,12.22,3173.41,361.77,Yes,Van,Foggy,Poor,Yes
R3330,Warehouse_D,City_X,234.97,High,68.53,2120.1,159.92,Yes,Bike,Snowy,Good,Yes
R3331,Warehouse_A,City_W,373.46,Low,78.35,2011.59,840.44,Yes,Truck,Rainy,Poor,Yes
R3332,Warehouse_D,City_Z,311.63,Low,51.09,3466.8,883.93,Yes,Van,Snowy,Good,Yes
R3333,Warehouse_B,City_X,402.52,Medium,37.66,3713.03,516.27,Yes,Van,Clear,Poor,Yes
R3334,Warehouse_D,City_W,218.74,High,44.34,2575.56,211.01,Yes,EV,Rainy,Good,No
R3335,Warehouse_C,City_Z,393.98,Medium,40.06,4847.88,153.31,No,Bike,Clear,Average,No
R3336,Warehouse_A,City_X,233.92,Medium,96.08,4780.71,600.52,Yes,Van,Clear,Good,Yes
R3337,Warehouse_B,City_W,470.78,High,77.27,2091.53,521.19,Yes,EV,Snowy,Poor,Yes
R3338,Warehouse_B,City_W,245.75,Low,22.39,4112.08,703.95,No,EV,Rainy,Good,No
R3339,Warehouse_B,City_Z,234.0,Low,39.65,2739.18,326.05,Yes,EV,Clear,Average,Yes
R3340,Warehouse_A,City_W,393.61,Low,55.31,2583.19,420.3,Yes,Bike,Snowy,Average,No
R3341,Warehouse_C,City_Z,411.68,High,62.07,322.07,50.72,Yes,Bike,Snowy,Poor,Yes
R3342,Warehouse_B,City_Z,279.47,Low,47.88,2891.17,621.84,Yes,Van,Rainy,Poor,Yes
R3343,Warehouse_D,City_Z,94.0,Low,81.39,4507.86,440.45,Yes,Bike,Foggy,Poor,Yes
R3344,Warehouse_B,City_Y,236.54,Medium,77.23,3911.66,922.17,Yes,Bike,Foggy,Average,No
R3345,Warehouse_B,City_W,484.2,Medium,51.51,3942.27,652.53,Yes,Truck,Clear,Average,Yes
R3346,Warehouse_B,City_Z,377.73,Medium,85.73,841.65,416.73,No,Bike,Foggy,Poor,Yes
R3347,Warehouse_B,City_X,406.53,Medium,75.61,1824.32,285.68,Yes,Truck,Rainy,Average,Yes
R3348,Warehouse_C,City_Y,21.25,Low,78.3,1204.36,908.13,Yes,Van,Foggy,Average,No
R3349,Warehouse_D,City_Y,236.59,Medium,95.73,1613.78,45.78,Yes,EV,Rainy,Poor,No
R3350,Warehouse_C,City_W,325.08,Medium,28.11,2918.72,347.11,Yes,Truck,Clear,Average,Yes
R3351,Warehouse_D,City_Z,415.87,High,28.23,1855.68,945.2,Yes,Van,Foggy,Poor,Yes
R3352,Warehouse_B,City_W,29.39,Low,89.12,2825.45,664.41,Yes,Truck,Rainy,Average,No
R3353,Warehouse_A,City_Y,426.96,High,77.68,2220.58,546.74,Yes,Bike,Rainy,Good,No
R3354,Warehouse_C,City_Z,276.46,Medium,92.8,1468.75,227.43,Yes,Van,Rainy,Good,No
R3355,Warehouse_A,City_X,102.67,Low,8.19,522.25,838.37,No,EV,Snowy,Average,No
R3356,Warehouse_C,City_Z,162.04,Medium,63.52,4464.6,228.07,No,Truck,Clear,Average,No
R3357,Warehouse_B,City_Y,144.56,Low,16.17,106.3,270.81,Yes,Bike,Rainy,Good,Yes
R3358,Warehouse_C,City_X,267.78,High,51.38,58.18,216.1,Yes,Van,Snowy,Poor,Yes
R3359,Warehouse_B,City_Z,30.58,High,17.26,4142.65,183.4,Yes,Bike,Snowy,Poor,No
R3360,Warehouse_C,City_X,83.48,Low,14.55,4984.21,954.71,Yes,Van,Rainy,Good,Yes
R3361,Warehouse_B,City_X,407.28,Low,3.19,3649.16,613.97,Yes,Truck,Clear,Poor,Yes
